id,data_inversa,dia_semana,horário,uf,br,km,município,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop
128828,19/04/18,quinta-feira,07:50:00,PB,230,22,JOÃO PESSOA,Defeito Mecânico no Veículo,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,Sim,2,0,1,1,0,0,2,1,"-7,1514848","-34,8533766",SR-PB,DEL14/1,UOP00/PB
128857,19/04/18,quinta-feira,09:50:00,PB,230,17,JOÃO PESSOA,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,1,0,2,0,1,3,"-7,1163984","-34,84220628",SR-PB,DEL14/1,UOP00/PB
140295,19/04/18,quinta-feira,16:30:00,PB,101,64,SANTA RITA,Defeito Mecânico no Veículo,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,3,0,1,1,0,1,2,1,"-7,04510139","-35,04748106",SR-PB,DEL14/1,UOP03/PB
128993,20/04/18,sexta-feira,02:00:00,PB,230,"36,2",SANTA RITA,Desobediência às normas de trânsito pelo pedestre,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Decrescente,Nublado,Dupla,Reta,Sim,2,1,0,0,0,1,0,1,"-7,127718","-34,951182",SR-PB,DEL14/1,UOP00/PB
129104,20/04/18,sexta-feira,16:00:00,PB,230,50,SANTA RITA,Avarias e/ou desgaste excessivo no pneu,Colisão lateral,Sem Vítimas,Pleno dia,Crescente,Nublado,Dupla,Reta,Não,7,0,0,0,7,0,0,2,"-7,1862557","-35,0569077",SR-PB,DEL14/1,UOP02/PB
129109,20/04/18,sexta-feira,15:34:00,PB,230,"171,2",CAMPINA GRANDE,Defeito Mecânico no Veículo,Saída de leito carroçável,Sem Vítimas,Pleno dia,Decrescente,Nublado,Simples,Reta,Sim,2,0,0,0,2,0,0,2,"-7,18","-35,9938",SR-PB,DEL14/2,UOP02/PB
129110,20/04/18,sexta-feira,17:15:00,PB,230,"9,1",CABEDELO,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Com Vítimas Feridas,Anoitecer,Decrescente,Chuva,Dupla,Retorno Regulamentado,Sim,2,0,1,0,0,1,1,2,"-7,04442525","-34,84683573",SR-PB,DEL14/1,UOP00/PB
129246,21/04/18,sábado,04:50:00,PB,230,404,POMBAL,Ingestão de Álcool,Atropelamento de Pedestre,Com Vítimas Feridas,Amanhecer,Crescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,1,0,1,1,"-6,78801221","-37,78033446",SR-PB,DEL14/3,UOP02/PB
129250,21/04/18,sábado,06:45:00,PB,101,"113,6",CAAPORA,Pista Escorregadia,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Não,1,0,1,0,0,0,1,1,"-7,384521","-34,956776",SR-PB,DEL14/1,UOP01/PB
129255,21/04/18,sábado,07:25:00,PB,101,13,MAMANGUAPE,Condutor Dormindo,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Nublado,Dupla,Reta,Não,2,0,0,0,2,0,0,2,"-6,6195","-35,1347",SR-PB,DEL14/1,UOP03/PB
129277,21/04/18,sábado,09:40:00,PB,230,"214,6",SOLEDADE,Não guardar distância de segurança,Engavetamento,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Reta,Sim,5,0,1,2,1,1,3,4,"-7,0622","-36,3543",SR-PB,DEL14/2,UOP02/PB
129288,21/04/18,sábado,10:37:00,PB,230,33,BAYEUX,Desobediência às normas de trânsito pelo pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,0,1,1,1,1,2,"-7,129462","-34,936841",SR-PB,DEL14/1,UOP00/PB
129367,21/04/18,sábado,18:15:00,PB,104,"156,5",QUEIMADAS,Ingestão de álcool e/ou substâncias psicoativas pelo pedestre,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,1,0,0,1,0,0,1,1,"-7,485684","-35,943093",SR-PB,DEL14/2,UOP03/PB
129517,22/04/18,domingo,11:30:00,PB,230,"122,8",RIACHÃO DO BACAMARTE,Desobediência às normas de trânsito pelo condutor,Saída de leito carroçável,Sem Vítimas,Pleno dia,Crescente,Chuva,Simples,Não Informado,Não,1,0,0,0,0,1,0,1,"-7,2466","-35,6577",SR-PB,DEL14/2,UOP01/PB
130983,22/04/18,domingo,06:35:00,PB,101,87,BAYEUX,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-7,1645","-34,8962",SR-PB,DEL14/1,UOP00/PB
146317,22/04/18,domingo,15:30:00,PB,230,"122,8",RIACHÃO DO BACAMARTE,Pista Escorregadia,Capotamento,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Reta,Não,2,0,2,0,0,0,2,1,"-7,2466","-35,6577",SR-PB,DEL14/2,UOP01/PB
148450,22/04/18,domingo,12:50:00,PB,104,"170,9",BARRA DE SANTANA,Velocidade Incompatível,Tombamento,Com Vítimas Fatais,Pleno dia,Crescente,Nublado,Simples,Não Informado,Não,1,1,0,0,0,0,0,1,"-7,57964715","-36,01799011",SR-PB,DEL14/2,UOP03/PB
129712,23/04/18,segunda-feira,07:20:00,PB,101,"8,8",MAMANGUAPE,Defeito na Via,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,6,0,5,1,0,0,6,1,"-6,5727","-35,1444",SR-PB,DEL14/1,UOP03/PB
129836,23/04/18,segunda-feira,19:40:00,PB,230,"407,1",POMBAL,Desobediência às normas de trânsito pelo condutor,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,2,0,0,1,1,0,1,2,"-6,76541541","-37,79452443",SR-PB,DEL14/3,UOP02/PB
129839,23/04/18,segunda-feira,17:00:00,PB,230,"15,5",JOÃO PESSOA,Falta de Atenção à Condução,Colisão lateral,Sem Vítimas,Anoitecer,Crescente,Céu Claro,Múltipla,Curva,Sim,2,0,0,0,2,0,0,2,"-7,1053921","-34,8446936",SR-PB,DEL14/1,UOP00/PB
129852,23/04/18,segunda-feira,20:50:00,PB,101,77,SANTA RITA,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Dupla,Reta,Não,2,0,0,1,1,0,1,1,"-7,098386","-34,966354",SR-PB,DEL14/1,UOP00/PB
129880,24/04/18,terça-feira,03:00:00,PB,230,"19,6",JOÃO PESSOA,Velocidade Incompatível,Colisão com objeto estático,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Múltipla,Curva,Sim,2,0,1,0,0,1,1,1,"-7,1352257","-34,8545383",SR-PB,DEL14/1,UOP00/PB
129895,24/04/18,terça-feira,07:30:00,PB,230,"19,3",JOÃO PESSOA,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,1,0,2,0,1,2,"-7,13044653","-34,85155106",SR-PB,DEL14/1,UOP00/PB
129997,24/04/18,terça-feira,18:10:00,PB,101,"99,3",CONDE,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Dupla,Retorno Regulamentado,Sim,2,1,0,0,1,0,0,2,"-7,25805122","-34,93522525",SR-PB,DEL14/1,UOP01/PB
130060,25/04/18,quarta-feira,04:55:00,PB,101,64,SANTA RITA,Condutor Dormindo,Saída de leito carroçável,Sem Vítimas,Amanhecer,Crescente,Nublado,Dupla,Reta,Não,1,0,0,0,1,0,0,1,"-7,03735","-35,0541765",SR-PB,DEL14/1,UOP03/PB
130085,25/04/18,quarta-feira,07:50:00,PB,230,18,JOÃO PESSOA,Não guardar distância de segurança,Engavetamento,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Reta,Sim,3,0,1,0,0,2,1,3,"-7,13064348","-34,85153764",SR-PB,DEL14/1,UOP00/PB
165518,25/04/18,quarta-feira,18:40:00,PB,230,"292,8",SANTA LUZIA,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Não Informado,Sim,3,0,2,0,0,1,2,2,"-6,86860156","-36,9223237",SR-PB,DEL14/3,UOP01/PB
134490,26/04/18,quinta-feira,21:35:00,PB,230,"16,2",JOÃO PESSOA,Ingestão de Álcool,Colisão lateral,Sem Vítimas,Plena Noite,Decrescente,Nublado,Dupla,Reta,Sim,4,0,0,0,4,0,0,2,"-7,10546001","-34,84454328",SR-PB,DEL14/1,UOP00/PB
130442,27/04/18,sexta-feira,02:45:00,PB,230,"147,9",CAMPINA GRANDE,Ingestão de Álcool,Colisão frontal,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Rotatória,Sim,3,0,0,0,2,1,0,2,"-7,238","-35,8656",SR-PB,DEL14/2,UOP01/PB
130569,27/04/18,sexta-feira,14:00:00,PB,104,"190,5",ALCANTIL,Falta de Atenção à Condução,Colisão com objeto estático,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Curva,Não,1,0,1,0,0,0,1,1,"-7,717093","-36,072131",SR-PB,DEL14/2,UOP03/PB
130621,27/04/18,sexta-feira,19:50:00,PB,230,17,JOÃO PESSOA,Falta de Atenção à Condução,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Dupla,Reta,Sim,1,0,0,1,0,0,1,1,"-7,11131965","-34,84264103",SR-PB,DEL14/1,UOP00/PB
133021,27/04/18,sexta-feira,21:30:00,PB,101,"84,4",JOÃO PESSOA,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Reta,Sim,3,0,0,1,0,2,1,3,"-7,1483","-34,9131",SR-PB,DEL14/1,UOP00/PB
134847,27/04/18,sexta-feira,19:45:00,PB,230,"216,9",SOLEDADE,Ingestão de Álcool,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Sim,3,1,0,0,0,2,0,1,"-7,0562","-36,3681",SR-PB,DEL14/2,UOP02/PB
130755,28/04/18,sábado,12:00:00,PB,101,"96,2",CONDE,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Retorno Regulamentado,Sim,2,0,1,0,1,0,1,2,"-7,23273113","-34,92273152",SR-PB,DEL14/1,UOP01/PB
130785,28/04/18,sábado,14:25:00,PB,230,48,SANTA RITA,Falta de Atenção à Condução,Tombamento,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,1,0,0,0,1,0,0,1,"-7,20129988","-35,08803606",SR-PB,DEL14/1,UOP02/PB
130817,28/04/18,sábado,17:40:00,PB,230,"77,5",RIACHÃO DO POCO,Falta de Atenção do Pedestre,Atropelamento de Pedestre,Com Vítimas Fatais,Anoitecer,Decrescente,Céu Claro,Dupla,Reta,Não,2,1,1,0,0,0,1,1,"-7,1869","-35,2871",SR-PB,DEL14/1,UOP02/PB
130873,28/04/18,sábado,22:35:00,PB,101,"99,8",ALHANDRA,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Não Informado,Não,5,0,0,0,5,0,0,2,"-7,26080772","-34,93574023",SR-PB,DEL14/1,UOP01/PB
134410,28/04/18,sábado,07:50:00,PB,230,176,POCINHOS,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,6,0,3,0,3,0,3,2,"-7,16581071","-36,04449034",SR-PB,DEL14/2,UOP02/PB
130883,29/04/18,domingo,00:00:00,PB,230,"263,6",JUNCO DO SERIDO,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Ignorado,Simples,Reta,Não,2,0,1,0,1,0,1,2,"-6,984","-36,7279",SR-PB,DEL14/3,UOP01/PB
130905,29/04/18,domingo,02:10:00,PB,230,"513,6",CAJAZEIRAS,Ingestão de Álcool,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,1,0,1,0,0,0,1,1,"-6,87845","-38,634052",SR-PB,DEL14/3,UOP03/PB
131057,29/04/18,domingo,18:30:00,PB,104,180,ALCANTIL,Velocidade Incompatível,Colisão traseira,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Simples,Reta,Não,2,0,0,1,1,0,1,2,"-7,69380249","-36,06118441",SR-PB,DEL14/2,UOP03/PB
131091,29/04/18,domingo,22:15:00,PB,230,156,CAMPINA GRANDE,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,0,1,1,1,"-7,2693","-35,9138",SR-PB,DEL14/2,UOP01/PB
131100,29/04/18,domingo,18:30:00,PB,230,"333,8",PATOS,Falta de Atenção à Condução,Colisão traseira,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Múltipla,Rotatória,Sim,2,0,0,0,1,1,0,2,"-7,01769306","-37,25977778",SR-PB,DEL14/3,UOP01/PB
132407,29/04/18,domingo,00:30:00,PB,230,"314,5",SÃO MAMEDE,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,3,0,1,0,2,0,1,1,"-6,9412","-37,1016",SR-PB,DEL14/3,UOP01/PB
134763,29/04/18,domingo,19:50:00,PB,101,86,JOÃO PESSOA,Falta de Atenção à Condução,Engavetamento,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Reta,Sim,3,0,0,1,1,1,1,3,"-7,14663306","-34,91565456",SR-PB,DEL14/1,UOP00/PB
131160,30/04/18,segunda-feira,09:00:00,PB,230,"0,2",CABEDELO,Falta de Atenção do Pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Interseção de vias,Sim,2,0,0,1,1,0,1,1,"-6,970853","-34,836915",SR-PB,DEL14/1,UOP00/PB
131559,30/04/18,segunda-feira,20:20:00,PB,230,"295,9",SANTA LUZIA,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Reta,Não,5,0,4,1,0,0,5,1,"-6,8848","-36,9412",SR-PB,DEL14/3,UOP01/PB
131333,01/05/18,terça-feira,10:30:00,PB,230,"22,3",JOÃO PESSOA,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,2,0,1,0,1,0,1,2,"-7,1536002","-34,8551478",SR-PB,DEL14/1,UOP00/PB
131420,01/05/18,terça-feira,17:45:00,PB,104,135,QUEIMADAS,Pista Escorregadia,Queda de ocupante de veículo,Com Vítimas Feridas,Anoitecer,Crescente,Chuva,Simples,Reta,Não,1,0,1,0,0,0,1,1,"-7,334774","-35,89819",SR-PB,DEL14/2,UOP03/PB
133043,01/05/18,terça-feira,18:30:00,PB,361,"3,9",PATOS,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Reta,Sim,3,0,2,0,0,1,2,2,"-7,018599","-37,26078",SR-PB,DEL14/3,UOP01/PB
134415,01/05/18,terça-feira,18:27:00,PB,230,"213,1",SOLEDADE,Ingestão de Álcool,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Reta,Não,3,0,0,1,2,0,1,3,"-7,0705","-36,348",SR-PB,DEL14/2,UOP02/PB
131514,02/05/18,quarta-feira,07:50:00,PB,230,26,JOÃO PESSOA,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Não,3,0,2,0,1,0,2,2,"-7,1690734","-34,87997711",SR-PB,DEL14/1,UOP00/PB
131626,02/05/18,quarta-feira,18:18:00,PB,230,36,SANTA RITA,Falta de Atenção do Pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,0,3,0,0,3,1,"-7,12653114","-34,94990766",SR-PB,DEL14/1,UOP00/PB
131645,02/05/18,quarta-feira,19:43:00,PB,101,89,JOÃO PESSOA,Ingestão de Álcool,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Dupla,Não Informado,Sim,1,0,1,0,0,0,1,1,"-7,174921","-34,89894569",SR-PB,DEL14/1,UOP01/PB
131679,03/05/18,quinta-feira,00:35:00,PB,101,"37,4",MAMANGUAPE,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Retorno Regulamentado,Não,1,0,1,0,0,0,1,1,"-6,81556312","-35,13883173",SR-PB,DEL14/1,UOP03/PB
131774,03/05/18,quinta-feira,15:00:00,PB,230,"158,6",CAMPINA GRANDE,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,1,0,1,2,"-7,25744254","-35,92755604",SR-PB,DEL14/2,UOP01/PB
131798,03/05/18,quinta-feira,17:10:00,PB,101,86,JOÃO PESSOA,Desobediência às normas de trânsito pelo condutor,Colisão frontal,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Simples,Reta,Sim,2,0,0,1,1,0,1,2,"-7,1618946","-34,90422664",SR-PB,DEL14/1,UOP00/PB
131823,03/05/18,quinta-feira,19:20:00,PB,101,88,JOÃO PESSOA,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Curva,Sim,1,0,1,0,0,0,1,1,"-7,16642812","-34,89499211",SR-PB,DEL14/1,UOP00/PB
138639,03/05/18,quinta-feira,18:22:00,PB,101,"58,7",SANTA RITA,Falta de Atenção à Condução,Saída de leito carroçável,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Interseção de vias,Não,1,0,0,0,1,0,0,1,"-6,99158231","-35,07008672",SR-PB,DEL14/1,UOP03/PB
142214,03/05/18,quinta-feira,07:30:00,PB,230,"81,8",CALDAS BRANDAO,Animais na Pista,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,1,0,1,1,"-7,1731","-35,3355",SR-PB,DEL14/1,UOP02/PB
131913,04/05/18,sexta-feira,07:28:00,PB,101,"120,8",CAAPORA,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Não Informado,Não,2,0,1,0,0,1,1,2,"-7,441286","-34,97778",SR-PB,DEL14/1,UOP01/PB
131920,04/05/18,sexta-feira,07:40:00,PB,230,20,JOÃO PESSOA,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,3,0,1,0,2,0,1,3,"-7,13182907","-34,85264111",SR-PB,DEL14/1,UOP00/PB
131953,04/05/18,sexta-feira,08:10:00,PB,427,37,POMBAL,Falta de Atenção à Condução,Colisão transversal,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Interseção de vias,Sim,2,0,0,0,2,0,0,2,"-6,76973165","-37,79582262",SR-PB,DEL14/3,UOP02/PB
136615,04/05/18,sexta-feira,22:00:00,PB,101,"44,2",MAMANGUAPE,Desobediência às normas de trânsito pelo condutor,Colisão frontal,Com Vítimas Fatais,Plena Noite,Crescente,Nublado,Dupla,Reta,Não,3,1,0,0,2,0,0,2,"-6,87617495","-35,13219863",SR-PB,DEL14/1,UOP03/PB
132298,05/05/18,sábado,23:40:00,PB,230,28,JOÃO PESSOA,Ingestão de Álcool,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Reta,Não,2,0,1,0,0,1,1,1,"-7,16474621","-34,89970744",SR-PB,DEL14/1,UOP00/PB
136318,05/05/18,sábado,17:30:00,PB,101,"23,8",MAMANGUAPE,Ingestão de Álcool,Colisão traseira,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Dupla,Reta,Não,3,0,1,1,1,0,2,2,"-6,697","-35,117",SR-PB,DEL14/1,UOP03/PB
136452,05/05/18,sábado,10:00:00,PB,101,123,CAAPORA,Defeito Mecânico no Veículo,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Não Informado,Não,3,0,3,0,0,0,3,1,"-7,45770928","-34,98104811",SR-PB,DEL14/1,UOP01/PB
137446,05/05/18,sábado,19:45:00,PB,412,"19,9",BOA VISTA,Defeito Mecânico no Veículo,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Reta,Sim,1,0,1,0,0,0,1,1,"-7,26541603","-36,23908997",SR-PB,DEL14/2,UOP02/PB
138370,05/05/18,sábado,18:40:00,PB,230,"167,6",CAMPINA GRANDE,Falta de Atenção à Condução,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Reta,Não,3,0,1,0,0,2,1,2,"-7,19167741","-35,96589088",SR-PB,DEL14/2,UOP02/PB
148878,05/05/18,sábado,06:00:00,PB,230,14,CABEDELO,Ingestão de Álcool,Colisão transversal,Com Vítimas Feridas,Amanhecer,Decrescente,Chuva,Dupla,Reta,Sim,2,0,2,0,0,0,2,2,"-7,0844","-34,8488",SR-PB,DEL14/1,UOP00/PB
132344,06/05/18,domingo,08:30:00,PB,230,"23,8",JOÃO PESSOA,Ingestão de Álcool,Colisão com objeto estático,Sem Vítimas,Pleno dia,Crescente,Chuva,Múltipla,Curva,Sim,1,0,0,0,1,0,0,1,"-7,1702079","-34,8655596",SR-PB,DEL14/1,UOP00/PB
132367,06/05/18,domingo,01:45:00,PB,361,"5,9",PATOS,Animais na Pista,Atropelamento de Animal,Com Vítimas Fatais,Plena Noite,Decrescente,Nublado,Simples,Reta,Sim,4,1,1,0,0,2,1,1,"-7,035636","-37,309353",SR-PB,DEL14/3,UOP01/PB
132376,06/05/18,domingo,03:00:00,PB,230,"64,3",SÃO MIGUEL DE TAIPU,Condutor Dormindo,Saída de leito carroçável,Sem Vítimas,Plena Noite,Crescente,Chuva,Dupla,Reta,Não,1,0,0,0,1,0,0,1,"-7,1944","-35,1754",SR-PB,DEL14/1,UOP02/PB
132395,06/05/18,domingo,04:00:00,PB,230,"140,6",CAMPINA GRANDE,Velocidade Incompatível,Saída de leito carroçável,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Curva,Não,1,0,0,0,0,1,0,1,"-7,261257","-35,806232",SR-PB,DEL14/2,UOP01/PB
132465,06/05/18,domingo,19:35:00,PB,101,"87,6",JOÃO PESSOA,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,1,0,0,2,2,"-7,16272896","-34,90264177",SR-PB,DEL14/1,UOP00/PB
132553,07/05/18,segunda-feira,06:40:00,PB,230,38,SANTA RITA,Falta de Atenção do Pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Não Informado,Sim,2,0,1,0,1,0,1,1,"-7,1341","-34,962",SR-PB,DEL14/1,UOP00/PB
132558,07/05/18,segunda-feira,08:35:00,PB,101,"73,2",SANTA RITA,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Retorno Regulamentado,Não,2,0,1,0,1,0,1,2,"-7,0797826","-34,9860936",SR-PB,DEL14/1,UOP03/PB
132563,07/05/18,segunda-feira,09:00:00,PB,230,"26,1",JOÃO PESSOA,Falta de Atenção à Condução,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Múltipla,Reta,Sim,2,0,1,0,0,1,1,2,"-7,16886485","-34,88147646",SR-PB,DEL14/1,UOP00/PB
132629,07/05/18,segunda-feira,13:15:00,PB,230,35,SANTA RITA,Não guardar distância de segurança,Engavetamento,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Reta,Sim,5,0,1,0,4,0,1,4,"-7,1268","-34,9412",SR-PB,DEL14/1,UOP00/PB
138217,07/05/18,segunda-feira,18:05:00,PB,104,"164,2",BARRA DE SANTANA,Condutor Dormindo,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Curva,Não,2,0,1,0,1,0,1,2,"-7,538352","-36,007908",SR-PB,DEL14/2,UOP03/PB
132828,08/05/18,terça-feira,12:45:00,PB,230,"327,7",PATOS,Defeito Mecânico no Veículo,Capotamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Curva,Não,2,0,1,1,0,0,2,1,"-7,003036","-37,207781",SR-PB,DEL14/3,UOP01/PB
132835,08/05/18,terça-feira,13:20:00,PB,230,"19,4",JOÃO PESSOA,Velocidade Incompatível,Engavetamento,Sem Vítimas,Pleno dia,Crescente,Sol,Dupla,Não Informado,Sim,3,0,0,0,2,1,0,3,"-7,13201147","-34,85321939",SR-PB,DEL14/1,UOP00/PB
132910,08/05/18,terça-feira,19:10:00,PB,101,88,JOÃO PESSOA,Pista Escorregadia,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Simples,Curva,Sim,1,0,1,0,0,0,1,1,"-7,1716","-34,8978",SR-PB,DEL14/1,UOP00/PB
132931,08/05/18,terça-feira,21:40:00,PB,230,"464,9",SOUSA,Desobediência às normas de trânsito pelo condutor,Capotamento,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Interseção de vias,Sim,6,0,5,0,0,1,5,2,"-6,7811","-38,2552",SR-PB,DEL14/3,UOP03/PB
132933,08/05/18,terça-feira,22:10:00,PB,101,"88,9",JOÃO PESSOA,Velocidade Incompatível,Saída de leito carroçável,Sem Vítimas,Plena Noite,Crescente,Garoa/Chuvisco,Dupla,Reta,Sim,1,0,0,0,0,1,0,1,"-7,1716","-34,8978",SR-PB,DEL14/1,UOP00/PB
132949,09/05/18,quarta-feira,04:30:00,PB,101,"114,5",CAAPORA,Agressão Externa,Saída de leito carroçável,Com Vítimas Feridas,Amanhecer,Crescente,Céu Claro,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-7,4003","-34,9551",SR-PB,DEL14/1,UOP01/PB
132964,09/05/18,quarta-feira,07:15:00,PB,101,"34,7",MAMANGUAPE,Defeito Mecânico no Veículo,Saída de leito carroçável,Sem Vítimas,Pleno dia,Decrescente,Nublado,Dupla,Reta,Não,1,0,0,0,1,0,0,1,"-6,79403","-35,13778",SR-PB,DEL14/1,UOP03/PB
133118,09/05/18,quarta-feira,17:50:00,PB,230,157,CAMPINA GRANDE,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Reta,Sim,2,0,1,0,1,0,1,2,"-7,264","-35,9199",SR-PB,DEL14/2,UOP01/PB
133278,10/05/18,quinta-feira,14:30:00,PB,230,"17,8",JOÃO PESSOA,Ingestão de Álcool,Colisão com objeto estático,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,0,1,1,0,1,2,"-7,12227044","-34,8450923",SR-PB,DEL14/1,UOP00/PB
