id,data_inversa,dia_semana,horário,uf,br,km,município,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veículos,latitude,longitude,regional,delegacia,uop
215061,11/06/19,terça-feira,16:55:00,PB,230,19,JOÃO PESSOA,Defeito Mecânico no Veículo,Queda de ocupante de veículo,Com Vítimas Feridas,Anoitecer,Decrescente,Nublado,Dupla,Reta,Não,2,0,2,0,0,0,2,1,"-7,1281","-34,8466",SR-PB,DEL14/1,UOP01/PB
215069,11/06/19,terça-feira,18:00:00,PB,104,"147,3",QUEIMADAS,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Vento,Simples,Reta,Não,2,0,2,0,0,0,2,2,"-7,43752","-35,90084",SR-PB,DEL14/2,UOP03/PB
215150,12/06/19,quarta-feira,05:30:00,PB,101,"103,8",ALHANDRA,Falta de Atenção à Condução,Saída de leito carroçável,Sem Vítimas,Pleno dia,Crescente,Nublado,Dupla,Reta,Não,1,0,0,0,1,0,0,1,"-7,291636","-34,93808",SR-PB,DEL14/1,UOP01/PB
215230,12/06/19,quarta-feira,15:00:00,PB,230,"136,1",CAMPINA GRANDE,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Curva,Não,1,0,1,0,0,0,1,1,"-7,281571","-35,76902",SR-PB,DEL14/2,UOP01/PB
215253,12/06/19,quarta-feira,17:45:00,PB,101,99,ALHANDRA,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Anoitecer,Decrescente,Vento,Dupla,Reta,Não,2,0,0,1,1,0,1,2,"-7,255733","-34,93469",SR-PB,DEL14/1,UOP01/PB
215278,12/06/19,quarta-feira,19:00:00,PB,230,"410,6",POMBAL,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,2,0,0,1,0,1,1,2,"-6,7494","-37,7884",SR-PB,DEL14/3,UOP02/PB
215297,12/06/19,quarta-feira,17:05:00,PB,230,137,CAMPINA GRANDE,Pista Escorregadia,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Não,2,0,2,0,0,0,2,1,"-7,2766","-35,7739",SR-PB,DEL14/2,UOP01/PB
215310,12/06/19,quarta-feira,22:00:00,PB,101,108,ALHANDRA,Falta de Atenção do Pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Reta,Não,2,0,0,1,1,0,1,1,"-7,334549","-34,94758",SR-PB,DEL14/1,UOP01/PB
215323,13/06/19,quinta-feira,00:15:00,PB,230,44,SANTA RITA,Defeito na Via,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Não Informado,Não,2,0,2,0,0,0,2,1,"-7,158056","-35,01694",SR-PB,DEL14/1,UOP02/PB
215377,13/06/19,quinta-feira,06:50:00,PB,101,"74,7",SANTA RITA,Velocidade Incompatível,Colisão lateral,Sem Vítimas,Pleno dia,Crescente,Chuva,Dupla,Curva,Não,2,0,0,0,2,0,0,2,"-7,083392","-34,98076",SR-PB,DEL14/1,UOP03/PB
215417,13/06/19,quinta-feira,12:45:00,PB,230,"135,2",CAMPINA GRANDE,Velocidade Incompatível,Saída de leito carroçável,Sem Vítimas,Pleno dia,Crescente,Chuva,Dupla,Curva,Não,1,0,0,0,1,0,0,1,"-7,281545","-35,76946",SR-PB,DEL14/2,UOP01/PB
215453,13/06/19,quinta-feira,15:15:00,PB,230,66,SÃO MIGUEL DE TAIPU,Pista Escorregadia,Saída de leito carroçável,Sem Vítimas,Pleno dia,Decrescente,Chuva,Dupla,Não Informado,Não,1,0,0,0,1,0,0,1,"-7,185082","-35,19769",SR-PB,DEL14/1,UOP02/PB
215471,13/06/19,quinta-feira,17:50:00,PB,230,"173,5",CAMPINA GRANDE,Pista Escorregadia,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Reta,Não,2,0,1,0,1,0,1,1,"-7,1796","-36,0075",SR-PB,DEL14/2,UOP02/PB
215526,14/06/19,sexta-feira,04:50:00,PB,230,"477,9",MARIZÓPOLIS,Ingestão de álcool,Atropelamento de Pedestre,Com Vítimas Fatais,Amanhecer,Decrescente,Céu Claro,Simples,Reta,Não,3,1,1,1,0,0,2,1,"-6,843349","-38,33643",SR-PB,DEL14/3,UOP03/PB
215574,14/06/19,sexta-feira,11:30:00,PB,230,126,MASSARANDUBA,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-7,2546","-35,6892",SR-PB,DEL14/2,UOP01/PB
215605,14/06/19,sexta-feira,15:27:00,PB,230,30,JOÃO PESSOA,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Nublado,Dupla,Reta,Sim,3,0,0,0,3,0,0,3,"-7,1549","-34,9077",SR-PB,DEL14/1,UOP01/PB
217918,14/06/19,sexta-feira,14:40:00,PB,101,86,JOÃO PESSOA,Desobediência às normas de trânsito pelo condutor,Colisão frontal,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Dupla,Não Informado,Não,3,1,1,1,0,0,2,2,"-7,15119","-34,91012",SR-PB,DEL14/1,UOP01/PB
215766,15/06/19,sábado,09:20:00,PB,101,"105,7",ALHANDRA,Velocidade Incompatível,Colisão com objeto estático,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Curva,Não,1,0,1,0,0,0,1,1,"-7,308146","-34,94344",SR-PB,DEL14/1,UOP01/PB
215847,15/06/19,sábado,16:45:00,PB,101,"95,2",CONDE,Fenômenos da Natureza,Colisão com objeto estático,Sem Vítimas,Anoitecer,Decrescente,Chuva,Dupla,Curva,Não,1,0,0,0,1,0,0,1,"-7,223794","-34,91488",SR-PB,DEL14/1,UOP01/PB
215863,15/06/19,sábado,15:30:00,PB,230,"462,7",SOUSA,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Reta,Sim,2,0,0,1,0,1,1,2,"-6,779","-38,233",SR-PB,DEL14/3,UOP03/PB
215898,15/06/19,sábado,18:50:00,PB,230,136,CAMPINA GRANDE,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Reta,Não,2,0,2,0,0,0,2,1,"-7,2818","-35,7675",SR-PB,DEL14/2,UOP01/PB
216012,16/06/19,domingo,07:00:00,PB,104,181,ALCANTIL,Não guardar distância de segurança,Engavetamento,Com Vítimas Feridas,Amanhecer,Crescente,Nublado,Simples,Reta,Não,6,0,2,0,4,0,2,4,"-7,657265","-36,07938",SR-PB,DEL14/2,UOP03/PB
216026,16/06/19,domingo,10:30:00,PB,230,"66,1",SÃO MIGUEL DE TAIPU,Velocidade Incompatível,Colisão com objeto estático,Sem Vítimas,Pleno dia,Crescente,Chuva,Dupla,Curva,Não,1,0,0,0,1,0,0,1,"-7,1874","-35,1889",SR-PB,DEL14/1,UOP02/PB
216040,16/06/19,domingo,12:50:00,PB,230,"39,8",SANTA RITA,Velocidade Incompatível,Saída de leito carroçável,Sem Vítimas,Pleno dia,Decrescente,Chuva,Dupla,Reta,Não,1,0,0,0,1,0,0,1,"-7,142686","-34,98351",SR-PB,DEL14/1,UOP02/PB
216062,16/06/19,domingo,04:30:00,PB,230,"120,2",RIACHÃO DO BACAMARTE,Condutor Dormindo,Saída de leito carroçável,Sem Vítimas,Plena Noite,Decrescente,Chuva,Dupla,Reta,Não,1,0,0,0,0,1,0,1,"-7,2436","-35,6395",SR-PB,DEL14/2,UOP01/PB
216087,16/06/19,domingo,15:20:00,PB,230,19,JOÃO PESSOA,Falta de Atenção à Condução,Colisão lateral,Sem Vítimas,Pleno dia,Decrescente,Chuva,Dupla,Reta,Sim,2,0,0,0,2,0,0,2,"-7,1281","-34,8466",SR-PB,DEL14/1,UOP01/PB
216091,16/06/19,domingo,16:20:00,PB,230,"74,1",SOBRADO,Defeito na Via,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Não,4,0,4,0,0,0,4,1,"-7,1894","-35,2596",SR-PB,DEL14/1,UOP02/PB
216096,16/06/19,domingo,18:10:00,PB,230,"183,1",CAMPINA GRANDE,Ingestão de álcool,Engavetamento,Sem Vítimas,Plena Noite,Decrescente,Chuva,Simples,Reta,Não,3,0,0,0,3,0,0,3,"-7,1548","-36,0934",SR-PB,DEL14/2,UOP02/PB
216116,16/06/19,domingo,14:50:00,PB,104,185,ALCANTIL,Desobediência às normas de trânsito pelo condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Curva,Não,3,0,1,0,0,2,1,1,"-7,66764","-36,0808",SR-PB,DEL14/2,UOP03/PB
216122,16/06/19,domingo,18:40:00,PB,104,104,ESPERANÇA,Ingestão de álcool e/ou substâncias psicoativas pelo pedestre,Colisão frontal,Com Vítimas Feridas,Plena Noite,Decrescente,Garoa/Chuvisco,Simples,Não Informado,Não,5,0,5,0,0,0,5,4,"-7,080616","-35,85414",SR-PB,DEL14/2,UOP04/PB
216152,16/06/19,domingo,18:00:00,PB,230,"156,2",CAMPINA GRANDE,Falta de Atenção à Condução,Saída de leito carroçável,Sem Vítimas,Plena Noite,Crescente,Chuva,Simples,Interseção de vias,Sim,1,0,0,0,0,1,0,1,"-7,2693","-35,9138",SR-PB,DEL14/2,UOP01/PB
216160,16/06/19,domingo,19:00:00,PB,101,86,JOÃO PESSOA,Pista Escorregadia,Colisão traseira,Sem Vítimas,Plena Noite,Crescente,Chuva,Dupla,Reta,Sim,2,0,0,0,2,0,0,2,"-7,15119","-34,91012",SR-PB,DEL14/1,UOP01/PB
216252,17/06/19,segunda-feira,08:10:00,PB,230,66,SÃO MIGUEL DE TAIPU,Pista Escorregadia,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Curva,Não,2,0,1,0,1,0,1,1,"-7,1874","-35,1889",SR-PB,DEL14/1,UOP02/PB
216296,17/06/19,segunda-feira,10:45:00,PB,101,"122,7",CAAPORA,Avarias e/ou desgaste excessivo no pneu,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Não,3,0,2,1,0,0,3,1,"-7,450382","-34,97994",SR-PB,DEL14/1,UOP01/PB
216328,17/06/19,segunda-feira,12:15:00,PB,230,"1,9",CABEDELO,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Reta,Sim,2,0,1,0,0,1,1,2,"-6,9753","-34,8318",SR-PB,DEL14/1,UOP01/PB
216340,17/06/19,segunda-feira,12:00:00,PB,230,3,CABEDELO,Falta de Atenção à Condução,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Reta,Não,1,0,1,0,0,0,1,1,"-6,9915","-34,8287",SR-PB,DEL14/1,UOP01/PB
216341,17/06/19,segunda-feira,12:45:00,PB,230,2,CABEDELO,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Reta,Sim,2,0,0,1,0,1,1,2,"-6,9837","-34,8295",SR-PB,DEL14/1,UOP01/PB
216356,17/06/19,segunda-feira,16:50:00,PB,230,"407,5",POMBAL,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Reta,Sim,2,0,1,0,1,0,1,2,"-6,7733","-37,798",SR-PB,DEL14/3,UOP02/PB
216375,17/06/19,segunda-feira,17:40:00,PB,230,"204,6",SOLEDADE,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Anoitecer,Decrescente,Garoa/Chuvisco,Simples,Desvio Temporário,Não,2,0,0,1,1,0,1,2,"-7,0932","-36,2743",SR-PB,DEL14/2,UOP02/PB
216432,17/06/19,segunda-feira,22:20:00,PB,230,"155,9",CAMPINA GRANDE,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,3,0,1,0,2,0,1,3,"-7,2748","-35,9058",SR-PB,DEL14/2,UOP01/PB
216488,18/06/19,terça-feira,11:40:00,PB,230,13,CABEDELO,Não guardar distância de segurança,Engavetamento,Sem Vítimas,Pleno dia,Decrescente,Chuva,Dupla,Reta,Sim,5,0,0,0,5,0,0,5,"-7,0772","-34,8494",SR-PB,DEL14/1,UOP01/PB
216534,18/06/19,terça-feira,15:40:00,PB,101,"79,8",SANTA RITA,Velocidade Incompatível,Saída de leito carroçável,Sem Vítimas,Anoitecer,Crescente,Nublado,Dupla,Curva,Sim,1,0,0,0,1,0,0,1,"-7,114753","-34,95794",SR-PB,DEL14/1,UOP03/PB
216636,19/06/19,quarta-feira,07:00:00,PB,230,12,CABEDELO,Falta de Atenção à Condução,Colisão lateral,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,0,2,0,0,2,"-7,068","-34,85",SR-PB,DEL14/1,UOP01/PB
216655,19/06/19,quarta-feira,09:10:00,PB,230,18,JOÃO PESSOA,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-7,1198","-34,8453",SR-PB,DEL14/1,UOP01/PB
216749,19/06/19,quarta-feira,17:30:00,PB,230,"56,2",CRUZ DO ESPÍRITO SANTO,Falta de Atenção do Pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Dupla,Reta,Não,2,0,0,1,1,0,1,1,"-7,202273","-35,10571",SR-PB,DEL14/1,UOP02/PB
216754,19/06/19,quarta-feira,17:50:00,PB,101,88,JOÃO PESSOA,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Dupla,Reta,Não,2,0,0,1,0,1,1,2,"-7,1647","-34,89994",SR-PB,DEL14/1,UOP01/PB
216762,19/06/19,quarta-feira,18:35:00,PB,361,"4,8",PATOS,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,1,0,1,2,"-7,03208","-37,29365",SR-PB,DEL14/3,UOP01/PB
216928,20/06/19,quinta-feira,15:30:00,PB,230,150,CAMPINA GRANDE,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,3,0,1,1,0,1,2,2,"-7,259273","-35,87841",SR-PB,DEL14/2,UOP01/PB
216992,20/06/19,quinta-feira,21:25:00,PB,230,"77,7",RIACHÃO DO POCO,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Não,2,0,0,1,1,0,1,2,"-7,18783","-35,28173",SR-PB,DEL14/1,UOP02/PB
217043,21/06/19,sexta-feira,04:40:00,PB,104,"151,3",QUEIMADAS,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Feridas,Amanhecer,Crescente,Nublado,Simples,Não Informado,Não,2,0,0,1,0,1,1,2,"-7,465904","-35,92586",SR-PB,DEL14/2,UOP03/PB
217066,21/06/19,sexta-feira,08:30:00,PB,101,"46,2",MAMANGUAPE,Falta de Atenção à Condução,Colisão com objeto estático,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,4,1,1,1,1,0,2,2,"-6,891084","-35,12592",SR-PB,DEL14/1,UOP03/PB
217124,21/06/19,sexta-feira,16:40:00,PB,230,"157,4",CAMPINA GRANDE,Ingestão de álcool,Colisão traseira,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Simples,Reta,Sim,5,0,2,0,3,0,2,3,"-7,264","-35,9199",SR-PB,DEL14/2,UOP01/PB
217125,21/06/19,sexta-feira,16:30:00,PB,230,"158,5",CAMPINA GRANDE,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,3,0,0,1,2,0,1,3,"-7,257466","-35,92752",SR-PB,DEL14/2,UOP01/PB
217144,21/06/19,sexta-feira,18:20:00,PB,104,"7,4",CUITE,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,2,1,0,1,0,0,1,2,"-6,477439","-36,17109",SR-PB,DEL14/2,UOP04/PB
217394,23/06/19,domingo,04:50:00,PB,101,55,SANTA RITA,Condutor Dormindo,Saída de leito carroçável,Sem Vítimas,Amanhecer,Crescente,Nublado,Dupla,Reta,Não,1,0,0,0,1,0,0,1,"-6,961933","-35,08636",SR-PB,DEL14/1,UOP03/PB
217482,23/06/19,domingo,14:30:00,PB,412,17,BOA VISTA,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Interseção de vias,Não,2,1,0,0,1,0,0,2,"-7,24973","-36,21944",SR-PB,DEL14/2,UOP02/PB
217522,23/06/19,domingo,17:30:00,PB,230,"39,5",SANTA RITA,Defeito na Via,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Curva,Sim,2,0,1,1,0,0,2,1,"-7,1381","-34,9707",SR-PB,DEL14/1,UOP02/PB
217545,23/06/19,domingo,18:40:00,PB,104,"0,5",NOVA FLORESTA,Desobediência Às normas de trânsito pelo pedestre,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Decrescente,Nublado,Simples,Reta,Não,2,1,0,0,1,0,0,1,"-6,432965","-36,20387",SR-PB,DEL14/2,UOP04/PB
217612,24/06/19,segunda-feira,02:30:00,PB,104,"117,3",LAGOA SECA,Falta de Atenção do Pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,0,1,0,1,1,1,"-7,190307","-35,86737",SR-PB,DEL14/2,UOP04/PB
217618,24/06/19,segunda-feira,05:00:00,PB,101,"90,5",JOÃO PESSOA,Ingestão de álcool,Colisão com objeto estático,Sem Vítimas,Amanhecer,Crescente,Nublado,Dupla,Desvio Temporário,Sim,1,0,0,0,1,0,0,1,"-7,179652","-34,90042",SR-PB,DEL14/1,UOP01/PB
217619,24/06/19,segunda-feira,05:40:00,PB,230,"75,8",SOBRADO,Condutor Dormindo,Capotamento,Com Vítimas Feridas,Amanhecer,Crescente,Céu Claro,Dupla,Reta,Não,1,0,0,1,0,0,1,1,"-7,1908","-35,2682",SR-PB,DEL14/1,UOP02/PB
217664,24/06/19,segunda-feira,05:45:00,PB,230,42,SANTA RITA,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Amanhecer,Decrescente,Céu Claro,Dupla,Desvio Temporário,Não,2,0,0,0,2,0,0,2,"-7,1426","-34,9956",SR-PB,DEL14/1,UOP02/PB
217668,24/06/19,segunda-feira,06:50:00,PB,230,"171,5",CAMPINA GRANDE,Ingestão de álcool,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,2,0,2,0,0,0,2,2,"-7,18","-35,9938",SR-PB,DEL14/2,UOP02/PB
217765,24/06/19,segunda-feira,14:40:00,PB,230,157,CAMPINA GRANDE,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,4,0,2,0,2,0,2,3,"-7,264","-35,9199",SR-PB,DEL14/2,UOP01/PB
217793,24/06/19,segunda-feira,17:20:00,PB,230,208,SOLEDADE,Ingestão de álcool,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,2,0,1,0,1,0,1,1,"-7,0856","-36,3067",SR-PB,DEL14/2,UOP02/PB
217821,24/06/19,segunda-feira,15:20:00,PB,230,"158,7",CAMPINA GRANDE,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,0,0,0,1,1,0,2,"-7,256636","-35,92852",SR-PB,DEL14/2,UOP01/PB
217855,24/06/19,segunda-feira,23:20:00,PB,230,"24,9",JOÃO PESSOA,Defeito Mecânico no Veículo,Colisão com objeto estático,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Curva,Sim,2,0,0,0,2,0,0,1,"-7,1637","-34,8618",SR-PB,DEL14/1,UOP01/PB
217885,25/06/19,terça-feira,07:00:00,PB,230,37,SANTA RITA,Defeito Mecânico no Veículo,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Reta,Sim,2,0,2,0,0,0,2,1,"-7,1293","-34,9536",SR-PB,DEL14/1,UOP02/PB
217934,25/06/19,terça-feira,10:50:00,PB,230,"189,5",POCINHOS,Defeito Mecânico no Veículo,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Não Informado,Não,2,0,2,0,0,0,2,1,"-7,14","-36,1449",SR-PB,DEL14/2,UOP02/PB
217937,25/06/19,terça-feira,07:40:00,PB,104,"105,9",SÃO SEBASTIÃO DE LAGOA DE  ROCA,Animais na Pista,Atropelamento de Animal,Sem Vítimas,Amanhecer,Decrescente,Céu Claro,Simples,Não Informado,Não,1,0,0,0,1,0,0,1,"-7,08939","-35,85454",SR-PB,DEL14/2,UOP04/PB
217938,25/06/19,terça-feira,12:50:00,PB,101,91,JOÃO PESSOA,Condutor Dormindo,Saída de leito carroçável,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Interseção de vias,Sim,1,0,0,0,1,0,0,1,"-7,188264","-34,90308",SR-PB,DEL14/1,UOP01/PB
218089,26/06/19,quarta-feira,08:15:00,PB,230,76,RIACHÃO DO POCO,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,Não,2,0,1,0,1,0,1,1,"-7,1889","-35,2782",SR-PB,DEL14/1,UOP02/PB
218105,26/06/19,quarta-feira,10:00:00,PB,230,"147,8",CAMPINA GRANDE,Não guardar distância de segurança,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Garoa/Chuvisco,Simples,Rotatória,Sim,1,0,1,0,0,0,1,1,"-7,2425","-35,8567",SR-PB,DEL14/2,UOP01/PB
218148,26/06/19,quarta-feira,14:00:00,PB,230,2,CABEDELO,Falta de Atenção do Pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,1,1,0,1,1,"-6,9753","-34,8318",SR-PB,DEL14/1,UOP01/PB
218163,26/06/19,quarta-feira,15:00:00,PB,230,33,BAYEUX,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Interseção de vias,Sim,4,0,0,2,2,0,2,2,"-7,133864","-34,92926",SR-PB,DEL14/1,UOP01/PB
227635,26/06/19,quarta-feira,08:30:00,PB,230,"406,8",POMBAL,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,2,0,0,1,1,0,1,2,"-6,767302","-37,79523",SR-PB,DEL14/3,UOP02/PB
218273,27/06/19,quinta-feira,07:00:00,PB,230,40,SANTA RITA,Desobediência às normas de trânsito pelo condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Reta,Não,2,0,2,0,0,0,2,1,"-7,1414","-34,9778",SR-PB,DEL14/1,UOP02/PB
218343,27/06/19,quinta-feira,14:20:00,PB,104,"119,1",CAMPINA GRANDE,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Reta,Não,3,0,0,1,1,1,1,2,"-7,196925","-35,87654",SR-PB,DEL14/2,UOP04/PB
218429,27/06/19,quinta-feira,21:30:00,PB,230,"346,2",PATOS,Defeito Mecânico no Veículo,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Sim,3,0,1,0,2,0,1,1,"-6,9685","-37,3539",SR-PB,DEL14/3,UOP01/PB
218444,27/06/19,quinta-feira,22:20:00,PB,230,"342,2",PATOS,Ingestão de álcool,Saída de leito carroçável,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,1,0,0,0,1,0,0,1,"-6,9895","-37,3234",SR-PB,DEL14/3,UOP01/PB
218535,28/06/19,sexta-feira,12:55:00,PB,101,"85,4",BAYEUX,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Interseção de vias,Sim,2,0,1,0,1,0,1,2,"-7,145382","-34,91663",SR-PB,DEL14/1,UOP01/PB
218657,28/06/19,sexta-feira,22:30:00,PB,101,"110,7",ALHANDRA,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Fatais,Plena Noite,Decrescente,Chuva,Dupla,Reta,Sim,2,1,0,0,1,0,0,2,"-7,358381","-34,95094",SR-PB,DEL14/1,UOP01/PB
218665,29/06/19,sábado,01:00:00,PB,230,"12,3",CABEDELO,Falta de Atenção à Condução,Colisão com objeto estático,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Túnel,Sim,3,0,0,2,0,1,2,1,"-7,068","-34,85",SR-PB,DEL14/1,UOP01/PB
218871,29/06/19,sábado,20:50:00,PB,230,157,CAMPINA GRANDE,Ingestão de álcool,Colisão lateral,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,0,0,2,0,0,2,"-7,264","-35,9199",SR-PB,DEL14/2,UOP01/PB
218884,30/06/19,domingo,00:40:00,PB,230,44,SANTA RITA,Condutor Dormindo,Colisão com objeto estático,Sem Vítimas,Plena Noite,Decrescente,Nublado,Dupla,Reta,Não,1,0,0,0,1,0,0,1,"-7,1531","-35,0102",SR-PB,DEL14/1,UOP02/PB
218910,30/06/19,domingo,04:30:00,PB,101,101,ALHANDRA,Falta de Atenção à Condução,Colisão com objeto estático,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Dupla,Reta,Não,1,0,0,1,0,0,1,1,"-7,27367","-34,93816",SR-PB,DEL14/1,UOP01/PB
219022,30/06/19,domingo,15:55:00,PB,230,"19,4",JOÃO PESSOA,Falta de Atenção do Pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Curva,Sim,2,0,0,1,1,0,1,1,"-7,131634","-34,85277",SR-PB,DEL14/1,UOP01/PB
219032,30/06/19,domingo,12:30:00,PB,104,"116,7",LAGOA SECA,Velocidade Incompatível,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,1,0,1,0,0,0,1,1,"-7,180221","-35,86481",SR-PB,DEL14/2,UOP04/PB
219126,30/06/19,domingo,23:25:00,PB,230,"26,1",JOÃO PESSOA,Ingestão de álcool,Saída de leito carroçável,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Não Informado,Sim,2,0,0,0,0,2,0,1,"-7,1693","-34,8782",SR-PB,DEL14/1,UOP01/PB
